time,h_asl,h_dot,vc,pitch,pitch_rate,roll,roll_rate,heading,heading_rate,alpha_deg
1.3405,11.9697,-0.0057058,0.0033968,0.22533,0.0027232,-7.0476e-10,5.2636e-09,90,-2.8587e-12,95.9202
1.3417,11.9696,-0.0056066,0.0033377,0.22535,0.0026715,-6.6089e-10,5.1305e-09,90,-1.0934e-12,95.9112
1.3472,11.9696,-0.0056066,0.0033377,0.22535,0.0026715,-6.6089e-10,5.1305e-09,90,-1.0934e-12,95.9112
1.3488,11.9696,-0.0056066,0.0033377,0.22535,0.0026715,-6.6089e-10,5.1305e-09,90,-1.0934e-12,95.9112
1.3488,11.9696,-0.0056066,0.0033377,0.22535,0.0026715,-6.6089e-10,5.1305e-09,90,-1.0934e-12,95.9112
1.35,11.9696,-0.0055092,0.0032796,0.22537,0.0026209,-6.1814e-10,5.5728e-09,90,-2.086e-12,95.9021
1.356,11.9696,-0.0055092,0.0032796,0.22537,0.0026209,-6.1814e-10,5.5728e-09,90,-2.086e-12,95.9021
1.357,11.9696,-0.0055092,0.0032796,0.22537,0.0026209,-6.1814e-10,5.5728e-09,90,-2.086e-12,95.9021
1.357,11.9696,-0.0055092,0.0032796,0.22537,0.0026209,-6.1814e-10,5.5728e-09,90,-2.086e-12,95.9021
1.3583,11.9695,-0.0054135,0.0032226,0.22539,0.0025712,-5.7169e-10,3.3537e-09,90,-9.6513e-12,95.893
1.3648,11.9695,-0.0054135,0.0032226,0.22539,0.0025712,-5.7169e-10,3.3537e-09,90,-9.6513e-12,95.893
1.3653,11.9695,-0.0054135,0.0032226,0.22539,0.0025712,-5.7169e-10,3.3537e-09,90,-9.6513e-12,95.893
1.3653,11.9695,-0.0054135,0.0032226,0.22539,0.0025712,-5.7169e-10,3.3537e-09,90,-9.6513e-12,95.893
1.3667,11.9695,-0.0053194,0.0031665,0.22541,0.0025224,-5.4375e-10,3.4037e-09,90,-8.9619e-12,95.8839
1.3735,11.9695,-0.0053194,0.0031665,0.22541,0.0025224,-5.4375e-10,3.4037e-09,90,-8.9619e-12,95.8839
1.3735,11.9695,-0.0053194,0.0031665,0.22541,0.0025224,-5.4375e-10,3.4037e-09,90,-8.9619e-12,95.8839
1.375,11.9694,-0.0052269,0.0031114,0.22544,0.0024746,-5.1539e-10,2.3615e-09,90,-1.501e-11,95.8748
1.3817,11.9694,-0.0052269,0.0031114,0.22544,0.0024746,-5.1539e-10,2.3615e-09,90,-1.501e-11,95.8748
1.3817,11.9694,-0.0052269,0.0031114,0.22544,0.0024746,-5.1539e-10,2.3615e-09,90,-1.501e-11,95.8748
1.3833,11.9694,-0.0051361,0.0030573,0.22546,0.0024277,-4.9572e-10,2.1712e-09,90,-1.2772e-11,95.8658
1.39,11.9694,-0.0051361,0.0030573,0.22546,0.0024277,-4.9572e-10,2.1712e-09,90,-1.2772e-11,95.8658
1.39,11.9694,-0.0051361,0.0030573,0.22546,0.0024277,-4.9572e-10,2.1712e-09,90,-1.2772e-11,95.8658
1.3917,11.9693,-0.0050468,0.0030041,0.22548,0.0023816,-4.7762e-10,1.5818e-09,90,-7.7335e-12,95.8567
1.3982,11.9693,-0.0050468,0.0030041,0.22548,0.0023816,-4.7762e-10,1.5818e-09,90,-7.7335e-12,95.8567
1.3982,11.9693,-0.0050468,0.0030041,0.22548,0.0023816,-4.7762e-10,1.5818e-09,90,-7.7335e-12,95.8567
1.4,11.9693,-0.0049591,0.0029519,0.2255,0.0023364,-4.6444e-10,1.3391e-09,90,-1.642e-11,95.8476
1.4064,11.9693,-0.0049591,0.0029519,0.2255,0.0023364,-4.6444e-10,1.3391e-09,90,-1.642e-11,95.8476
1.4064,11.9693,-0.0049591,0.0029519,0.2255,0.0023364,-4.6444e-10,1.3391e-09,90,-1.642e-11,95.8476
1.4083,11.9693,-0.0048729,0.0029006,0.22552,0.0022921,-4.5328e-10,9.6408e-10,90,-1.0071e-11,95.8385
1.4146,11.9693,-0.0048729,0.0029006,0.22552,0.0022921,-4.5328e-10,9.6408e-10,90,-1.0071e-11,95.8385
1.4146,11.9693,-0.0048729,0.0029006,0.22552,0.0022921,-4.5328e-10,9.6408e-10,90,-1.0071e-11,95.8385
1.4167,11.9692,-0.0047882,0.0028501,0.22553,0.0022486,-4.4525e-10,7.4265e-10,90,-1.8868e-11,95.8295
1.4229,11.9692,-0.0047882,0.0028501,0.22553,0.0022486,-4.4525e-10,7.4265e-10,90,-1.8868e-11,95.8295
1.4229,11.9692,-0.0047882,0.0028501,0.22553,0.0022486,-4.4525e-10,7.4265e-10,90,-1.8868e-11,95.8295
1.425,11.9692,-0.004705,0.0028005,0.22555,0.0022059,-4.3906e-10,4.8626e-10,90,-1.2127e-11,95.8204
1.4311,11.9692,-0.004705,0.0028005,0.22555,0.0022059,-4.3906e-10,4.8626e-10,90,-1.2127e-11,95.8204
1.4311,11.9692,-0.004705,0.0028005,0.22555,0.0022059,-4.3906e-10,4.8626e-10,90,-1.2127e-11,95.8204
1.4333,11.9691,-0.0046232,0.0027518,0.22557,0.002164,-4.3502e-10,3.0567e-10,90,-1.9641e-11,95.8114
1.4393,11.9691,-0.0046232,0.0027518,0.22557,0.002164,-4.3502e-10,3.0567e-10,90,-1.9641e-11,95.8114
1.4393,11.9691,-0.0046232,0.0027518,0.22557,0.002164,-4.3502e-10,3.0567e-10,90,-1.9641e-11,95.8114
1.4417,11.9691,-0.0045429,0.002704,0.22559,0.0021229,-4.3247e-10,1.2335e-10,90,-1.4153e-11,95.8023
1.4475,11.9691,-0.0045429,0.002704,0.22559,0.0021229,-4.3247e-10,1.2335e-10,90,-1.4153e-11,95.8023
1.4475,11.9691,-0.0045429,0.002704,0.22559,0.0021229,-4.3247e-10,1.2335e-10,90,-1.4153e-11,95.8023
1.45,11.9691,-0.0044639,0.0026569,0.22561,0.0020826,-4.3144e-10,-1.6606e-11,90,-2.1604e-11,95.7932
1.4558,11.9691,-0.0044639,0.0026569,0.22561,0.0020826,-4.3144e-10,-1.6606e-11,90,-2.1604e-11,95.7932
1.4558,11.9691,-0.0044639,0.0026569,0.22561,0.0020826,-4.3144e-10,-1.6606e-11,90,-2.1604e-11,95.7932
1.4583,11.969,-0.0043863,0.0026107,0.22562,0.0020431,-4.3158e-10,-1.4908e-10,90,-1.469e-11,95.7841
1.464,11.969,-0.0043863,0.0026107,0.22562,0.0020431,-4.3158e-10,-1.4908e-10,90,-1.469e-11,95.7841
1.464,11.969,-0.0043863,0.0026107,0.22562,0.0020431,-4.3158e-10,-1.4908e-10,90,-1.469e-11,95.7841
1.4667,11.969,-0.0043101,0.0025652,0.22564,0.0020043,-4.3283e-10,-2.5437e-10,90,-2.2882e-11,95.7751
1.4722,11.969,-0.0043101,0.0025652,0.22564,0.0020043,-4.3283e-10,-2.5437e-10,90,-2.2882e-11,95.7751
1.4722,11.969,-0.0043101,0.0025652,0.22564,0.0020043,-4.3283e-10,-2.5437e-10,90,-2.2882e-11,95.7751
1.475,11.969,-0.0042352,0.0025206,0.22566,0.0019662,-4.3495e-10,-3.5138e-10,90,-1.5397e-11,95.766
1.4804,11.969,-0.0042352,0.0025206,0.22566,0.0019662,-4.3495e-10,-3.5138e-10,90,-1.5397e-11,95.766
1.4804,11.969,-0.0042352,0.0025206,0.22566,0.0019662,-4.3495e-10,-3.5138e-10,90,-1.5397e-11,95.766
1.4833,11.9689,-0.0041616,0.0024768,0.22567,0.0019288,-4.3787e-10,-4.2907e-10,90,-2.3439e-11,95.757
1.4887,11.9689,-0.0041616,0.0024768,0.22567,0.0019288,-4.3787e-10,-4.2907e-10,90,-2.3439e-11,95.757
1.4887,11.9689,-0.0041616,0.0024768,0.22567,0.0019288,-4.3787e-10,-4.2907e-10,90,-2.3439e-11,95.757
1.4917,11.9689,-0.0040892,0.0024336,0.22569,0.0018922,-4.4144e-10,-5.0006e-10,90,-1.5805e-11,95.7479
1.4969,11.9689,-0.0040892,0.0024336,0.22569,0.0018922,-4.4144e-10,-5.0006e-10,90,-1.5805e-11,95.7479
1.4969,11.9689,-0.0040892,0.0024336,0.22569,0.0018922,-4.4144e-10,-5.0006e-10,90,-1.5805e-11,95.7479
1.5,11.9689,-0.0040181,0.0023914,0.22571,0.0018562,-4.4561e-10,-5.5621e-10,90,-2.4934e-11,95.7388
1.5051,11.9689,-0.0040181,0.0023914,0.22571,0.0018562,-4.4561e-10,-5.5621e-10,90,-2.4934e-11,95.7388
1.5051,11.9689,-0.0040181,0.0023914,0.22571,0.0018562,-4.4561e-10,-5.5621e-10,90,-2.4934e-11,95.7388
1.5083,11.9688,-0.0039483,0.0023498,0.22572,0.001821,-4.5025e-10,-6.0674e-10,90,-2.6753e-11,95.7298
1.5133,11.9688,-0.0039483,0.0023498,0.22572,0.001821,-4.5025e-10,-6.0674e-10,90,-2.6753e-11,95.7298
1.5133,11.9688,-0.0039483,0.0023498,0.22572,0.001821,-4.5025e-10,-6.0674e-10,90,-2.6753e-11,95.7298
1.5167,11.9688,-0.0038797,0.0023088,0.22574,0.0017863,-4.5531e-10,-6.4815e-10,90,-2.5559e-11,95.7207
1.5215,11.9688,-0.0038797,0.0023088,0.22574,0.0017863,-4.5531e-10,-6.4815e-10,90,-2.5559e-11,95.7207
1.5215,11.9688,-0.0038797,0.0023088,0.22574,0.0017863,-4.5531e-10,-6.4815e-10,90,-2.5559e-11,95.7207
1.525,11.9688,-0.0038122,0.0022687,0.22575,0.0017524,-4.6071e-10,-6.8375e-10,90,-2.5698e-11,95.7117
1.5297,11.9688,-0.0038122,0.0022687,0.22575,0.0017524,-4.6071e-10,-6.8375e-10,90,-2.5698e-11,95.7117
1.5297,11.9688,-0.0038122,0.0022687,0.22575,0.0017524,-4.6071e-10,-6.8375e-10,90,-2.5698e-11,95.7117
1.5333,11.9687,-0.003746,0.0022291,0.22577,0.0017191,-4.6641e-10,-7.1301e-10,90,-2.5528e-11,95.7026
1.538,11.9687,-0.003746,0.0022291,0.22577,0.0017191,-4.6641e-10,-7.1301e-10,90,-2.5528e-11,95.7026
1.538,11.9687,-0.003746,0.0022291,0.22577,0.0017191,-4.6641e-10,-7.1301e-10,90,-2.5528e-11,95.7026
1.5417,11.9687,-0.0036808,0.0021904,0.22578,0.0016864,-4.7236e-10,-7.3737e-10,90,-2.6792e-11,95.6936
1.5462,11.9687,-0.0036808,0.0021904,0.22578,0.0016864,-4.7236e-10,-7.3737e-10,90,-2.6792e-11,95.6936
1.5462,11.9687,-0.0036808,0.0021904,0.22578,0.0016864,-4.7236e-10,-7.3737e-10,90,-2.6792e-11,95.6936
1.55,11.9687,-0.0036169,0.0021523,0.2258,0.0016543,-4.7851e-10,1.5991e-09,90,-1.6516e-11,95.6845
1.5544,11.9687,-0.0036169,0.0021523,0.2258,0.0016543,-4.7851e-10,1.5991e-09,90,-1.6516e-11,95.6845
1.5544,11.9687,-0.0036169,0.0021523,0.2258,0.0016543,-4.7851e-10,1.5991e-09,90,-1.6516e-11,95.6845
1.5583,11.9686,-0.003554,0.0021148,0.22581,0.0016228,-4.6518e-10,1.8422e-09,90,-1.5899e-11,95.6755
1.5626,11.9686,-0.003554,0.0021148,0.22581,0.0016228,-4.6518e-10,1.8422e-09,90,-1.5899e-11,95.6755
1.5626,11.9686,-0.003554,0.0021148,0.22581,0.0016228,-4.6518e-10,1.8422e-09,90,-1.5899e-11,95.6755
1.5667,11.9686,-0.0034922,0.002078,0.22582,0.001592,-4.4983e-10,6.8381e-10,90,-2.1456e-11,95.6664
1.5708,11.9686,-0.0034922,0.002078,0.22582,0.001592,-4.4983e-10,6.8381e-10,90,-2.1456e-11,95.6664
1.5708,11.9686,-0.0034922,0.002078,0.22582,0.001592,-4.4983e-10,6.8381e-10,90,-2.1456e-11,95.6664
1.575,11.9686,-0.0034315,0.0020419,0.22584,0.0015617,-4.4414e-10,8.2124e-10,90,-1.8327e-11,95.6574
1.579,11.9686,-0.0034315,0.0020419,0.22584,0.0015617,-4.4414e-10,8.2124e-10,90,-1.8327e-11,95.6574
1.579,11.9686,-0.0034315,0.0020419,0.22584,0.0015617,-4.4414e-10,8.2124e-10,90,-1.8327e-11,95.6574
1.5833,11.9685,-0.0033718,0.0020064,0.22585,0.0015319,-4.373e-10,3.4336e-10,90,-2.2595e-11,95.6483
1.5872,11.9685,-0.0033718,0.0020064,0.22585,0.0015319,-4.373e-10,3.4336e-10,90,-2.2595e-11,95.6483
1.5872,11.9685,-0.0033718,0.0020064,0.22585,0.0015319,-4.373e-10,3.4336e-10,90,-2.2595e-11,95.6483
1.5917,11.9685,-0.0033132,0.0019715,0.22586,0.0015028,-4.3443e-10,3.3408e-10,90,-2.0198e-11,95.6393
1.5955,11.9685,-0.0033132,0.0019715,0.22586,0.0015028,-4.3443e-10,3.3408e-10,90,-2.0198e-11,95.6393
1.5955,11.9685,-0.0033132,0.0019715,0.22586,0.0015028,-4.3443e-10,3.3408e-10,90,-2.0198e-11,95.6393
1.6,11.9685,-0.0032556,0.0019372,0.22587,0.0014742,-4.3165e-10,9.0657e-11,90,-2.3445e-11,95.6303
1.6037,11.9685,-0.0032556,0.0019372,0.22587,0.0014742,-4.3165e-10,9.0657e-11,90,-2.3445e-11,95.6303
1.6037,11.9685,-0.0032556,0.0019372,0.22587,0.0014742,-4.3165e-10,9.0657e-11,90,-2.3445e-11,95.6303
1.6083,11.9685,-0.003199,0.0019035,0.22589,0.0014461,-4.309e-10,2.96e-11,90,-2.1817e-11,95.6212
1.6119,11.9685,-0.003199,0.0019035,0.22589,0.0014461,-4.309e-10,2.96e-11,90,-2.1817e-11,95.6212
1.6119,11.9685,-0.003199,0.0019035,0.22589,0.0014461,-4.309e-10,2.96e-11,90,-2.1817e-11,95.6212
1.6167,11.9684,-0.0031434,0.0018703,0.2259,0.0014186,-4.3066e-10,-1.13e-10,90,-2.4156e-11,95.6122
1.6201,11.9684,-0.0031434,0.0018703,0.2259,0.0014186,-4.3066e-10,-1.13e-10,90,-2.4156e-11,95.6122
1.6201,11.9684,-0.0031434,0.0018703,0.2259,0.0014186,-4.3066e-10,-1.13e-10,90,-2.4156e-11,95.6122
1.625,11.9684,-0.0030887,0.0018378,0.22591,0.0013916,-4.316e-10,-1.8036e-10,90,-2.1718e-11,95.6032
1.6283,11.9684,-0.0030887,0.0018378,0.22591,0.0013916,-4.316e-10,-1.8036e-10,90,-2.1718e-11,95.6032
1.6283,11.9684,-0.0030887,0.0018378,0.22591,0.0013916,-4.316e-10,-1.8036e-10,90,-2.1718e-11,95.6032
1.6333,11.9684,-0.003035,0.0018058,0.22592,0.0013651,-4.3311e-10,-2.717e-10,90,-2.5456e-11,95.5941
1.6365,11.9684,-0.003035,0.0018058,0.22592,0.0013651,-4.3311e-10,-2.717e-10,90,-2.5456e-11,95.5941
1.6365,11.9684,-0.003035,0.0018058,0.22592,0.0013651,-4.3311e-10,-2.717e-10,90,-2.5456e-11,95.5941
1.6417,11.9684,-0.0029823,0.0017744,0.22593,0.001339,-4.3538e-10,-3.3021e-10,90,-2.1135e-11,95.5851
1.6447,11.9684,-0.0029823,0.0017744,0.22593,0.001339,-4.3538e-10,-3.3021e-10,90,-2.1135e-11,95.5851
1.6447,11.9684,-0.0029823,0.0017744,0.22593,0.001339,-4.3538e-10,-3.3021e-10,90,-2.1135e-11,95.5851
1.65,11.9683,-0.0029304,0.0017434,0.22594,0.0013135,-4.3813e-10,-3.9174e-10,90,-2.6032e-11,95.576
1.6529,11.9683,-0.0029304,0.0017434,0.22594,0.0013135,-4.3813e-10,-3.9174e-10,90,-2.6032e-11,95.576
1.6529,11.9683,-0.0029304,0.0017434,0.22594,0.0013135,-4.3813e-10,-3.9174e-10,90,-2.6032e-11,95.576
1.6583,11.9683,-0.0028795,0.0017131,0.22596,0.0012885,-4.4139e-10,-4.3803e-10,90,-2.1893e-11,95.567
1.6611,11.9683,-0.0028795,0.0017131,0.22596,0.0012885,-4.4139e-10,-4.3803e-10,90,-2.1893e-11,95.567
1.6611,11.9683,-0.0028795,0.0017131,0.22596,0.0012885,-4.4139e-10,-4.3803e-10,90,-2.1893e-11,95.567
1.6667,11.9683,-0.0028294,0.0016833,0.22597,0.0012639,-4.4504e-10,-4.8075e-10,90,-2.5047e-11,95.5579
1.6693,11.9683,-0.0028294,0.0016833,0.22597,0.0012639,-4.4504e-10,-4.8075e-10,90,-2.5047e-11,95.5579
1.6693,11.9683,-0.0028294,0.0016833,0.22597,0.0012639,-4.4504e-10,-4.8075e-10,90,-2.5047e-11,95.5579
1.675,11.9683,-0.0027802,0.0016542,0.22598,0.0012399,-4.4906e-10,-5.1548e-10,90,-2.1995e-11,95.5489
1.6775,11.9683,-0.0027802,0.0016542,0.22598,0.0012399,-4.4906e-10,-5.1548e-10,90,-2.1995e-11,95.5489
1.6775,11.9683,-0.0027802,0.0016542,0.22598,0.0012399,-4.4906e-10,-5.1548e-10,90,-2.1995e-11,95.5489
1.6833,11.9682,-0.0027319,0.0016253,0.22599,0.0012162,-4.5335e-10,-5.4523e-10,90,-2.5355e-11,95.5399
1.6857,11.9682,-0.0027319,0.0016253,0.22599,0.0012162,-4.5335e-10,-5.4523e-10,90,-2.5355e-11,95.5399
1.6857,11.9682,-0.0027319,0.0016253,0.22599,0.0012162,-4.5335e-10,-5.4523e-10,90,-2.5355e-11,95.5399
1.6917,11.9682,-0.0026844,0.001597,0.226,0.001193,-4.579e-10,-5.7042e-10,90,-2.3194e-11,95.5308
1.6939,11.9682,-0.0026844,0.001597,0.226,0.001193,-4.579e-10,-5.7042e-10,90,-2.3194e-11,95.5308
1.6939,11.9682,-0.0026844,0.001597,0.226,0.001193,-4.579e-10,-5.7042e-10,90,-2.3194e-11,95.5308
1.7,11.9682,-0.0026377,0.0015692,0.22601,0.0011703,-4.6266e-10,-5.9119e-10,90,-2.3999e-11,95.5218
1.7021,11.9682,-0.0026377,0.0015692,0.22601,0.0011703,-4.6266e-10,-5.9119e-10,90,-2.3999e-11,95.5218
1.7021,11.9682,-0.0026377,0.0015692,0.22601,0.0011703,-4.6266e-10,-5.9119e-10,90,-2.3999e-11,95.5218
1.7083,11.9682,-0.0025918,0.0015419,0.22602,0.0011479,-4.6759e-10,-6.0857e-10,90,-2.4221e-11,95.5127
1.7103,11.9682,-0.0025918,0.0015419,0.22602,0.0011479,-4.6759e-10,-6.0857e-10,90,-2.4221e-11,95.5127
1.7103,11.9682,-0.0025918,0.0015419,0.22602,0.0011479,-4.6759e-10,-6.0857e-10,90,-2.4221e-11,95.5127
1.7167,11.9682,-0.0025468,0.001515,0.22603,0.001126,-4.7267e-10,-6.2308e-10,90,-2.1661e-11,95.5037
1.7185,11.9682,-0.0025468,0.001515,0.22603,0.001126,-4.7267e-10,-6.2308e-10,90,-2.1661e-11,95.5037
1.7185,11.9682,-0.0025468,0.001515,0.22603,0.001126,-4.7267e-10,-6.2308e-10,90,-2.1661e-11,95.5037
1.725,11.9681,-0.0025025,0.0014887,0.22604,0.0011046,-4.7786e-10,-6.3413e-10,90,-2.5263e-11,95.4947
1.7267,11.9681,-0.0025025,0.0014887,0.22604,0.0011046,-4.7786e-10,-6.3413e-10,90,-2.5263e-11,95.4947
1.7267,11.9681,-0.0025025,0.0014887,0.22604,0.0011046,-4.7786e-10,-6.3413e-10,90,-2.5263e-11,95.4947
1.7333,11.9681,-0.002459,0.0014628,0.22605,0.0010835,-4.8315e-10,-6.4396e-10,90,-2.2077e-11,95.4856
1.7349,11.9681,-0.002459,0.0014628,0.22605,0.0010835,-4.8315e-10,-6.4396e-10,90,-2.2077e-11,95.4856
1.7349,11.9681,-0.002459,0.0014628,0.22605,0.0010835,-4.8315e-10,-6.4396e-10,90,-2.2077e-11,95.4856
1.7417,11.9681,-0.0024162,0.0014374,0.22605,0.0010628,-4.8853e-10,-6.5067e-10,90,-2.4075e-11,95.4766
1.7431,11.9681,-0.0024162,0.0014374,0.22605,0.0010628,-4.8853e-10,-6.5067e-10,90,-2.4075e-11,95.4766
1.7431,11.9681,-0.0024162,0.0014374,0.22605,0.0010628,-4.8853e-10,-6.5067e-10,90,-2.4075e-11,95.4766
1.75,11.9681,-0.0023742,0.0014123,0.22606,0.0010425,-4.9396e-10,-6.5666e-10,90,-2.2153e-11,95.4676
1.7513,11.9681,-0.0023742,0.0014123,0.22606,0.0010425,-4.9396e-10,-6.5666e-10,90,-2.2153e-11,95.4676
1.7513,11.9681,-0.0023742,0.0014123,0.22606,0.0010425,-4.9396e-10,-6.5666e-10,90,-2.2153e-11,95.4676
1.7583,11.968,-0.0023329,0.0013877,0.22607,0.0010226,-4.9943e-10,-6.6017e-10,90,-2.4051e-11,95.4585
1.7595,11.968,-0.0023329,0.0013877,0.22607,0.0010226,-4.9943e-10,-6.6017e-10,90,-2.4051e-11,95.4585
1.7595,11.968,-0.0023329,0.0013877,0.22607,0.0010226,-4.9943e-10,-6.6017e-10,90,-2.4051e-11,95.4585
1.7667,11.968,-0.0022923,0.0013635,0.22608,0.0010031,-5.0494e-10,-6.632e-10,90,-2.314e-11,95.4495
1.7677,11.968,-0.0022923,0.0013635,0.22608,0.0010031,-5.0494e-10,-6.632e-10,90,-2.314e-11,95.4495
1.7677,11.968,-0.0022923,0.0013635,0.22608,0.0010031,-5.0494e-10,-6.632e-10,90,-2.314e-11,95.4495
1.775,11.968,-0.0022525,0.0013398,0.22609,0.00098392,-5.1047e-10,1.6919e-09,90,-1.1959e-11,95.4405
1.7759,11.968,-0.0022525,0.0013398,0.22609,0.00098392,-5.1047e-10,1.6919e-09,90,-1.1959e-11,95.4405
1.7759,11.968,-0.0022525,0.0013398,0.22609,0.00098392,-5.1047e-10,1.6919e-09,90,-1.1959e-11,95.4405
1.7833,11.968,-0.0022133,0.0013167,0.2261,0.00096513,-4.9638e-10,1.9507e-09,90,-1.3383e-11,95.4314
1.784,11.968,-0.0022133,0.0013167,0.2261,0.00096513,-4.9638e-10,1.9507e-09,90,-1.3383e-11,95.4314
1.784,11.968,-0.0022133,0.0013167,0.2261,0.00096513,-4.9638e-10,1.9507e-09,90,-1.3383e-11,95.4314
1.7917,11.968,-0.0021748,0.0012935,0.2261,0.00094669,-4.8013e-10,8.0508e-10,90,-1.6261e-11,95.4224
1.7923,11.968,-0.0021748,0.0012935,0.2261,0.00094669,-4.8013e-10,8.0508e-10,90,-1.6261e-11,95.4224
1.7923,11.968,-0.0021748,0.0012935,0.2261,0.00094669,-4.8013e-10,8.0508e-10,90,-1.6261e-11,95.4224
1.8,11.968,-0.002137,0.0012711,0.22611,0.0009286,-4.7342e-10,9.5401e-10,90,-1.6078e-11,95.4134
1.8005,11.968,-0.002137,0.0012711,0.22611,0.0009286,-4.7342e-10,9.5401e-10,90,-1.6078e-11,95.4134
1.8005,11.968,-0.002137,0.0012711,0.22611,0.0009286,-4.7342e-10,9.5401e-10,90,-1.6078e-11,95.4134
1.8083,11.9679,-0.0020998,0.0012491,0.22612,0.00091085,-4.6548e-10,4.8463e-10,90,-1.7189e-11,95.4044
1.8086,11.9679,-0.0020998,0.0012491,0.22612,0.00091085,-4.6548e-10,4.8463e-10,90,-1.7189e-11,95.4044
1.8086,11.9679,-0.0020998,0.0012491,0.22612,0.00091085,-4.6548e-10,4.8463e-10,90,-1.7189e-11,95.4044
1.8167,11.9679,-0.0020633,0.0012274,0.22613,0.00089344,-4.6144e-10,4.8349e-10,90,-1.7503e-11,95.3953
1.8168,11.9679,-0.0020633,0.0012274,0.22613,0.00089344,-4.6144e-10,4.8349e-10,90,-1.7503e-11,95.3953
1.8168,11.9679,-0.0020633,0.0012274,0.22613,0.00089344,-4.6144e-10,4.8349e-10,90,-1.7503e-11,95.3953
1.825,11.9679,-0.0020274,0.001206,0.22614,0.00087636,-4.5742e-10,2.4564e-10,90,-1.8655e-11,95.3863
1.825,11.9679,-0.0020274,0.001206,0.22614,0.00087636,-4.5742e-10,2.4564e-10,90,-1.8655e-11,95.3863
1.825,11.9679,-0.0020274,0.001206,0.22614,0.00087636,-4.5742e-10,2.4564e-10,90,-1.8655e-11,95.3863
1.8333,11.9679,-0.0019921,0.0011849,0.22614,0.0008596,-4.5538e-10,1.8985e-10,90,-1.7685e-11,95.3773
1.8417,11.9679,-0.0019575,0.0011644,0.22615,0.00084316,-4.5379e-10,5.0821e-11,90,-1.9385e-11,95.3682
1.85,11.9679,-0.0019235,0.001144,0.22616,0.00082703,-4.5338e-10,-1.3164e-11,90,-1.9017e-11,95.3592
1.8583,11.9678,-0.00189,0.0011241,0.22616,0.00081121,-4.5348e-10,-1.0293e-10,90,-1.9227e-11,95.3502
1.8667,11.9678,-0.0018571,0.0011044,0.22617,0.00079569,-4.5435e-10,-1.5933e-10,90,-1.7856e-11,95.3412
1.875,11.9678,-0.0018248,0.0010854,0.22618,0.00078046,-4.5568e-10,-2.2046e-10,90,-2.0966e-11,95.3321
1.8833,11.9678,-0.0017931,0.0010664,0.22618,0.00076552,-4.5752e-10,-2.6607e-10,90,-1.6711e-11,95.3232
1.8917,11.9678,-0.0017619,0.0010478,0.22619,0.00075086,-4.5974e-10,-3.0876e-10,90,-2.165e-11,95.3141
1.9,11.9678,-0.0017312,0.0010296,0.2262,0.00073648,-4.6231e-10,-3.4397e-10,90,-1.7516e-11,95.3051
1.9083,11.9677,-0.0017011,0.0010117,0.2262,0.00072238,-4.6517e-10,-3.7444e-10,90,-2.0444e-11,95.296
1.9167,11.9677,-0.0016715,0.00099402,0.22621,0.00070854,-4.6831e-10,4.3127e-09,90,2.2159e-12,95.2871
1.925,11.9677,-0.0016424,0.00097677,0.22621,0.00069496,-4.3236e-10,4.8096e-09,90,9.074e-13,95.2779
1.9333,11.9677,-0.0016138,0.00095971,0.22622,0.00068164,-3.9229e-10,2.4991e-09,90,-5.2991e-12,95.269
1.9417,11.9677,-0.0015858,0.00094311,0.22623,0.00066858,-3.7147e-10,2.7796e-09,90,-6.4556e-12,95.2599
1.95,11.9677,-0.0015582,0.00092649,0.22623,0.00065576,-3.4831e-10,1.8246e-09,90,-9.2897e-12,95.2509
1.9583,11.9677,-0.001531,0.00091035,0.22624,0.00064319,-3.3311e-10,1.8073e-09,90,-9.9131e-12,95.2419
1.9667,11.9677,-0.0015044,0.00089447,0.22624,0.00063085,-3.1805e-10,1.3175e-09,90,-1.2225e-11,95.2329
1.975,11.9676,-0.0014782,0.00087913,0.22625,0.00061875,-3.0708e-10,1.193e-09,90,-1.114e-11,95.2239
1.9833,11.9676,-0.0014525,0.00086352,0.22625,0.00060688,-2.9713e-10,9.0256e-10,90,-1.3374e-11,95.2148
1.9917,11.9676,-0.0014272,0.00084877,0.22626,0.00059523,-2.8962e-10,7.6312e-10,90,-1.2115e-11,95.2058
2,11.9676,-0.0014024,0.00083376,0.22626,0.0005838,-2.8327e-10,5.7295e-10,90,-1.4179e-11,95.1967
2.0083,11.9676,-0.001378,0.00081966,0.22627,0.00057259,-2.785e-10,4.5009e-10,90,-1.3077e-11,95.1878
2.0167,11.9676,-0.001354,0.00080531,0.22627,0.0005616,-2.7475e-10,3.1755e-10,90,-1.4612e-11,95.1787
2.025,11.9676,-0.0013304,0.00079131,0.22628,0.00055081,-2.721e-10,2.1835e-10,90,-1.4613e-11,95.1696
2.0333,11.9676,-0.0013073,0.00077706,0.22628,0.00054022,-2.7029e-10,1.2248e-10,90,-1.4554e-11,95.1606
2.0417,11.9676,-0.0012845,0.00076382,0.22629,0.00052985,-2.6927e-10,4.5347e-11,90,-1.4125e-11,95.1516
2.05,11.9675,-0.0012621,0.00075035,0.22629,0.00051967,-2.6889e-10,-2.5039e-11,90,-1.4996e-11,95.1426
2.0583,11.9675,-0.0012402,0.00073728,0.22629,0.00050967,-2.6911e-10,-8.3839e-11,90,-1.4959e-11,95.1335
